youth_id,job_search_status,internship_completed,job_placement,income_band
da7bb938-6fab-4a13-bafb-59fd7d0a4ad2,Actively searching,1,1,Middle
f6c0c9b6-3045-453a-9d52-97d453ba9bef,Actively searching,0,1,Middle
22b00da5-c2d0-4ed1-a59d-3026bdb28a96,Actively searching,1,1,Middle
0c98c390-3b1b-43b6-8626-f99501165a4d,Not actively searching,0,0,Lower-middle
afb1cb63-fc81-48bc-860a-5eef69834fd1,Actively searching,0,1,Lower-middle
9389cd44-e60e-4fc8-a35c-1f3c59acf505,Not actively searching,1,0,Lower-middle
ff1a5eef-b274-4bc8-8eb2-20b38740c039,Not actively searching,0,0,Low
93d7ae04-dd93-4c04-b1c1-633f582671ce,Not actively searching,0,0,Low
5ca87fa4-f20b-4f8f-893f-3b582a5ccd36,Actively searching,1,1,Middle
b180e6db-3a11-40fc-8fcd-b74edc0e2b27,Not actively searching,0,1,Lower-middle
375dc2cb-b70b-4b42-8cee-b9f928712917,Not actively searching,0,0,Lower-middle
7ddd5954-d719-4992-b9df-b4afcd7294c8,Actively searching,0,1,Lower-middle
f8d4da5f-775e-4a27-8e2e-c547cf22cbbc,Actively searching,1,1,Lower-middle
de91ce5b-b32f-4c2d-8dbc-20ed9c1d64d9,Not actively searching,1,0,Lower-middle
3b2e7d66-2ee0-4448-8d07-226294ee9bfb,Not actively searching,1,0,Lower-middle
759bfcb7-775d-4f5c-a422-747542e4493c,Not actively searching,1,1,Lower-middle
bc48d831-7756-4989-b7db-b636b688bb2a,Not actively searching,0,0,Lower-middle
7e286ae9-ae86-43f8-8530-ea0efdf7bd9f,Not actively searching,1,1,Middle
44f77631-218a-4111-8d34-66450f6a30a9,Not actively searching,0,0,Low
bb5fbd2a-fe51-431a-b6bb-066ff77c4f7b,Not actively searching,1,0,Low
d9eff94f-6581-4cc5-bf70-d722fc684f38,Actively searching,1,1,Middle
70307176-5ef5-4f63-8d8e-1abfe190557b,Not actively searching,0,0,Low
3b5c63e5-2467-4f1b-8118-034d81ccf06c,Not actively searching,1,1,Low
5aadd7f8-8a99-40da-a862-21bb7e5e0131,Actively searching,0,0,Lower-middle
aa7b2589-1095-4454-aa24-b215e03b38a3,Not actively searching,1,1,Middle
402a41b8-89fc-46af-ba97-6c5901cfc867,Not actively searching,0,0,Low
3ec33e8a-0402-4f46-8ed0-414033688ac7,Not actively searching,0,0,Lower-middle
ae8f5a05-fa15-457f-8676-8149669ff956,Actively searching,1,1,Middle
5ae46f93-d803-4b45-bb66-8b63175c7279,Not actively searching,1,0,Lower-middle
f9ae60da-a443-44be-a091-7207ad796ca7,Not actively searching,0,1,Lower-middle
b1616fba-3f82-4ed7-bd72-45664098667d,Not actively searching,1,1,Middle
16c1eb6b-c158-4fbf-b7a8-00ef728b253c,Not actively searching,0,0,Low
e50fb317-e040-43f1-8fe8-3fc40f8d6ba7,Actively searching,0,1,Middle
de194a7f-475c-45d1-91aa-ab856977a52b,Not actively searching,0,1,Lower-middle
b08e69f8-ccde-460d-815d-4750ad5bebbc,Not actively searching,0,1,Lower-middle
34bb662d-1818-4a3e-b62f-8c21a004d82e,Actively searching,1,1,Middle
4cd58f75-4f97-4ab4-a4df-8d9148829ed3,Not actively searching,0,1,Lower-middle
23b1f829-97c0-434b-9af9-c29e89787392,Actively searching,1,1,Middle
28d0112f-e43b-465c-a252-1cf407fb3104,Actively searching,1,0,Lower-middle
48bf75ee-98ba-47af-9bb5-e6919f80fcc8,Not actively searching,1,0,Lower-middle
3b434ea3-ec99-4514-973a-c35216f30d15,Not actively searching,0,0,Low
c467c414-2f00-4010-a83f-7af113cff1f5,Actively searching,0,0,Low
03ebd3e4-b0fb-473f-86f9-4ecd64d06397,Not actively searching,1,0,Lower-middle
c1150168-6b02-4c70-9e87-cb72ffd646f8,Actively searching,0,1,Lower-middle
8c7ba7ad-b685-469c-926d-d458ba2e83d8,Not actively searching,1,0,Lower-middle
3b5ab316-ccae-45f3-8822-3cace17bfbdd,Not actively searching,0,0,Low
492496ea-83f7-41d9-8880-db06d8f67fc8,Not actively searching,0,0,Low
6d19f758-cd45-4a19-8b00-a838f9aa403c,Not actively searching,0,0,Lower-middle
669937c0-6ff3-43cd-a65b-1e18bb06aa67,Not actively searching,0,0,Low
5072108b-171b-4a00-a03b-0f4de053ba8a,Not actively searching,0,1,Lower-middle
771cafc0-6759-4f32-b2ac-cd1f972a5f55,Not actively searching,0,1,Middle
34e88de3-903f-4047-8856-4f6922a2e26e,Not actively searching,1,1,Lower-middle
eff42352-7862-4b16-8cf8-013064956db0,Actively searching,1,0,Lower-middle
c70df8df-3b0f-472c-ae0e-933104041a35,Not actively searching,0,0,Lower-middle
e96a2cc4-8d9c-401d-a1a4-20e366a70951,Actively searching,0,1,Lower-middle
ed96fda4-8fe8-4585-a8ee-cffe83159c11,Not actively searching,0,0,Low
d280a328-a033-4235-bffe-f16c2059eb68,Actively searching,0,1,Low
5c6ea79a-20d4-431d-8b29-d82a7eb316f2,Not actively searching,0,1,Middle
192aa9ba-9722-4144-844c-0ef4c69b34cb,Not actively searching,0,1,Lower-middle
a1f9a69d-bd75-4e94-9f58-50ce1dcf0d6d,Not actively searching,0,1,Lower-middle
c20230ed-6006-4458-b17b-bf7fda97839b,Not actively searching,1,1,Middle
7ab9d555-baa4-4429-b865-3b8d52715367,Actively searching,0,0,Low
eeacf02d-dc48-48ba-abd2-7ae75f9ea513,Actively searching,0,0,Lower-middle
580fa8f6-c9b2-4f52-8213-93f4566daf50,Actively searching,0,1,Middle
624f5a51-abb4-4a31-bc9b-e9c5edd856cc,Not actively searching,1,0,Low
9ccd31a4-9865-4655-ae85-59e56c0030b0,Not actively searching,1,1,Lower-middle
b9d9b30b-dfe7-45aa-bbb5-76e7cf84256a,Actively searching,1,1,Middle
aefe202c-c8e0-4fe1-834f-f39b10037805,Actively searching,1,1,Middle
d9bf4fa5-4378-41bf-ba0c-3c77693266aa,Not actively searching,0,0,Low
60728d6b-83d6-495f-b238-95fa382b150a,Not actively searching,0,0,Low
bae5bd6d-941c-4e20-9707-89c40a034dfc,Actively searching,0,1,Lower-middle
75fed024-34cf-49bb-acb3-0654f105fa80,Actively searching,0,1,Middle
457ff2b3-8ce0-4c1f-a681-1e39642b16f5,Actively searching,1,0,Lower-middle
6de14b4f-6a91-4e05-82b1-01e13978cfa4,Not actively searching,0,0,Low
9fdf4050-93c8-4c77-b146-8d2132605397,Not actively searching,1,1,Lower-middle
3d06ee35-f839-47b2-be8c-1896ff65ba02,Actively searching,0,1,Lower-middle
de7c9669-d4c0-4210-b334-3bb26551e403,Actively searching,1,1,Lower-middle
6059113a-8163-437d-a7f6-5486924d739d,Actively searching,0,0,Lower-middle
5f7d3a6e-9037-42c3-b75e-2f5bb41c1952,Not actively searching,0,0,Lower-middle
e71a1389-2335-47ab-b9ce-3bc30252b592,Actively searching,0,1,Lower-middle
180b718f-254e-4f1c-b0e2-98dffa803f04,Actively searching,1,1,Middle
29177076-87d1-4f29-b8f5-6c60c6dad685,Actively searching,0,1,Lower-middle
77bd03b0-3b64-4f76-873e-2c8aee98844d,Actively searching,0,0,Lower-middle
268c5cd8-2a54-4eef-8701-3c2fef9761ae,Not actively searching,1,1,Lower-middle
498b0c94-0815-40dc-b34e-2e15389df491,Not actively searching,1,1,Middle
0876db32-09d5-4d25-a85a-33337a49bd4c,Actively searching,1,1,Middle
e6d59d7a-aca2-4fa7-8315-c62b79ffd0f7,Actively searching,1,1,Lower-middle
f8259077-3645-4038-930c-a7753da96364,Not actively searching,1,1,Middle
881f87f8-5108-46c3-9122-2351c85fd614,Actively searching,1,0,Lower-middle
76207427-2934-48ac-b9d2-6540b30e7949,Not actively searching,0,1,Lower-middle
b956f6a4-a15d-4595-9d49-a805edc52a93,Not actively searching,1,1,Middle
6342c371-7001-4b1a-94ca-28690aedd855,Not actively searching,0,1,Lower-middle
5eb8c0bf-fe87-4965-91b5-05e8aee2a84e,Actively searching,0,1,Lower-middle
491bb756-929b-4455-a255-a3e962dd7e6a,Actively searching,1,1,Middle
64a8d4a2-7db8-428b-823b-7b2401156909,Not actively searching,0,0,Low
6aacaa3f-d1f9-493c-ae2e-f8a522811f17,Actively searching,0,1,Lower-middle
5c942319-5af3-4cc5-bb3c-e327ec4e25d5,Not actively searching,0,0,Low
1b32f85e-4641-43db-8b08-8efbd49deeac,Not actively searching,1,1,Middle
d9bf6373-d0dc-4245-8d55-9553b2946fe4,Not actively searching,0,0,Low
662be11e-3a9a-4eb4-911d-0390cc66db64,Not actively searching,0,0,Low
5b2b45e4-ccda-4c53-b303-0bc3161f5282,Actively searching,0,0,Lower-middle
21b83071-20fc-47f3-9cdb-fe72a338133a,Not actively searching,0,0,Lower-middle
b9bee345-9ad1-4138-b03b-217c0f601276,Not actively searching,0,0,Low
b593c6a4-6187-478a-9d29-647929d3d3f9,Not actively searching,1,0,Low
005419ee-e9eb-4da3-a04f-7f9e9b82f39f,Actively searching,1,0,Lower-middle
77afc06b-a547-481a-8a20-43f472a91182,Not actively searching,0,0,Low
7f7ae4e8-83b8-4267-9524-7185e41e4b23,Not actively searching,0,0,Lower-middle
9ac48ff6-127b-41b9-b6be-e469c4556844,Actively searching,0,1,Low
d8e6b109-219d-47cd-a903-b99b79c91d2f,Not actively searching,0,1,Low
88b2e408-c74e-4e96-8007-0ccd583362b1,Not actively searching,0,0,Low
e6df7e38-6629-4e10-9f2d-209547eb05e7,Not actively searching,1,1,Lower-middle
04e99110-490b-4b7c-995a-74d84e7fd5f5,Actively searching,1,1,Middle
3d6df5a8-3554-45cf-8fb8-2865967bbbd9,Not actively searching,0,0,Low
6c601482-ce64-4d69-979a-b6661d5ca0b8,Not actively searching,1,0,Low
a6534d27-f5fb-495a-b410-b36c73952a33,Not actively searching,0,0,Lower-middle
061ba4c4-7cc3-4a92-889e-4173ce64da08,Actively searching,0,0,Lower-middle
962371a5-1e9d-401b-b1b9-b2754886cd83,Actively searching,1,1,Middle
e36c9bc9-c8a3-435d-b1c6-352d7bf187aa,Not actively searching,0,1,Low
c91ff8cd-111c-4eab-afd8-4725752a8e15,Not actively searching,1,1,Low
3f8adc3d-7e31-4e60-b985-d02a46fdbbff,Actively searching,0,0,Lower-middle
4d30de63-76be-4adf-86d4-2cba0716b0f0,Actively searching,1,1,Middle
7edf393f-6edf-4819-968a-8a20b0f84b64,Not actively searching,1,0,Lower-middle
0c59c5b1-8356-4f20-a636-39ebb3bf5543,Actively searching,0,0,Lower-middle
491105c6-be00-430a-8625-369830cc19d3,Not actively searching,0,1,Lower-middle
839cd18f-960b-45e7-96f2-34b9b9af2250,Actively searching,1,1,Low
c79c2448-69db-4038-857e-6f5d53a94de4,Not actively searching,0,1,Lower-middle
3b46d134-b928-4dea-859f-202abe9b9f41,Actively searching,1,1,Middle
412911fb-3670-447b-b3f6-f4064300ccb2,Not actively searching,0,0,Lower-middle
a3856126-a81a-4638-b137-2b76ed898c17,Actively searching,1,0,Lower-middle
26120430-f5ea-4402-922e-5af3a9b4113f,Not actively searching,0,0,Low
e67e3ee4-b331-4bbe-a9d7-f2bc4956d2dd,Not actively searching,0,0,Low
43af9c27-1c14-488d-a94a-6cd92d7ae8b9,Not actively searching,1,0,Low
7d6db846-c965-4e24-841e-0334f67b1091,Actively searching,0,1,Lower-middle
fa0193fa-835a-45d1-8fa8-c3da487f4e71,Actively searching,1,1,Middle
ea46b27d-43a1-4d6f-952c-b1ed149cfc54,Not actively searching,0,0,Low
806f8ae6-5d69-487c-94ba-36d59914f393,Not actively searching,0,0,Low
79e80e63-85d5-4fb3-9c60-1dc1ee51cd9c,Actively searching,0,1,Middle
ea3bd373-62e5-4047-a86a-0c7e488fb9dd,Not actively searching,0,1,Lower-middle
acedaa05-f667-4361-970e-8f51160f52b3,Not actively searching,0,1,Lower-middle
dea7f59c-4674-43ae-9f79-461c7874429a,Actively searching,0,1,Middle
886927ee-aafd-4631-a69e-1fe8c739cef1,Not actively searching,0,0,Low
ba3f221d-720c-411a-888a-15d8861a5f20,Actively searching,0,0,Low
38a36387-21e8-447e-a8ee-0933471c0a2f,Not actively searching,0,0,Low
c823b43b-c1ac-4c16-abfe-2e94e1b1b83b,Not actively searching,1,1,Middle
0563ae42-5079-48f3-a995-2abc55d7c093,Actively searching,0,1,Lower-middle
ab797836-9b92-4a23-b6de-1d82024b5d5c,Not actively searching,0,0,Low
a4331779-f462-4056-8e0d-e90b14c0773b,Not actively searching,1,0,Lower-middle
8a5173f3-6f22-4ea4-abfd-a7ce174caeb2,Not actively searching,0,0,Lower-middle
6f5b0259-700a-4f7e-b9b7-52b8517e297d,Not actively searching,1,0,Lower-middle
7655e585-b046-4e83-ba63-06a9fdacd476,Not actively searching,0,1,Middle
e12d468c-b899-438d-b42d-80d5656b8759,Actively searching,0,1,Lower-middle
e4762f8d-044c-4567-b722-21061ae9d362,Not actively searching,0,0,Low
d136dd3f-c254-4ff3-99f8-f62f20c684b7,Actively searching,1,1,Middle
b826449a-80c9-484a-a216-124d27d41822,Not actively searching,0,1,Middle
25a5e09c-29d0-4b54-95f1-d050ce6ae66f,Not actively searching,0,0,Lower-middle
b5f9cd4a-e26d-4e74-a33c-eaca7d415ad9,Not actively searching,1,1,Lower-middle
5c4a6ba3-f2f1-46cd-83a3-c717c5196bf4,Actively searching,0,1,Low
5649a237-798c-437a-8803-63256c4329c0,Not actively searching,0,1,Middle
59e65cc4-bf42-48f7-a5d9-d4677156d0db,Actively searching,0,0,Lower-middle
2c4f6b55-b6f3-4baf-b9ae-29f7b8ef1738,Actively searching,1,0,Lower-middle
08b95c34-4097-4585-a69a-356bf4d90d3f,Not actively searching,0,1,Lower-middle
3805fd10-ec99-4ec9-b55a-b0be2ae9f8ff,Not actively searching,0,1,Lower-middle
674cdb0d-99dd-433d-9147-b2500f10be9f,Not actively searching,1,1,Low
faa3f041-d1ae-4b51-b705-0364cd774744,Not actively searching,0,0,Lower-middle
c14af320-4e68-4ca5-be6b-77b37d1df070,Actively searching,1,0,Lower-middle
abd02f8e-0f1e-435f-8233-3f704406cd04,Not actively searching,1,1,Lower-middle
8f46a7f7-cc09-40f7-809a-953509cd407d,Actively searching,0,0,Low
b67a2c58-a6bb-492c-9461-a1144ffe7f7d,Not actively searching,0,1,Lower-middle
da9e2b1c-983a-4c56-91e6-f13f679ed4a5,Not actively searching,0,0,Lower-middle
0c128f2f-fa26-423e-9b2b-79a37993f808,Not actively searching,0,1,Lower-middle
a03e4588-eeea-4161-a10e-711e58a2bd42,Not actively searching,0,0,Lower-middle
eb76cf91-ff04-4277-9660-121f092f6432,Not actively searching,0,1,Lower-middle
b521f02f-e15a-4cbb-b04f-6b1d5232a901,Actively searching,0,1,Middle
4fa87596-3262-40ab-8694-d7b11d2749a5,Actively searching,1,0,Lower-middle
2b437c32-3962-46a7-a9f4-ac7b757dc58d,Not actively searching,1,1,Middle
ed3f5e45-d8c7-4781-a50d-a4334b2f7e4b,Not actively searching,0,1,Low
c7106c08-97eb-4a2a-bd23-3a61ac690e33,Actively searching,0,1,Middle
98be1746-e6a6-4d47-938b-0901f067d804,Actively searching,0,1,Middle
b3d472f9-70a6-485d-a85a-f1201189324c,Actively searching,0,1,Lower-middle
f9eb67a6-5859-46ae-9ed4-cd947c914ba5,Actively searching,1,0,Lower-middle
29364d84-2b8e-43cb-ace4-8a4f9431804f,Not actively searching,0,0,Low
4e783e3c-4457-4148-b74c-7708129259c5,Not actively searching,0,0,Low
975422c6-78b6-4a03-b401-94b2b6949860,Not actively searching,1,0,Low
efab00cb-d1e4-4d74-ace9-3b9b9fb1095f,Not actively searching,1,0,Lower-middle
a85fa671-0081-404b-afe9-949a8882e0dc,Not actively searching,0,0,Low
2daca755-7b66-4ebf-9031-ec74f4f0c56d,Not actively searching,1,0,Lower-middle
61fc233c-cdc0-4132-8db3-1875be85a59c,Not actively searching,0,0,Low
9d9074f4-1181-408b-bcd9-6ce3901d9b3a,Actively searching,0,1,Middle
d57d0207-f700-4859-ba45-d87fba18a513,Not actively searching,0,0,Low
b5094ac4-d53e-44e7-a726-6773d85b54ed,Actively searching,1,1,Lower-middle
adfdd3e1-f6cc-44fa-85de-094fecada267,Actively searching,0,0,Lower-middle
546a4eb9-4361-465a-b04f-2bf376704cc9,Not actively searching,0,0,Low
e007d06e-5ad5-4f9e-bbc8-25c7de5f55e0,Actively searching,0,1,Middle
4631a228-dac6-4348-b365-92058ac7124b,Actively searching,0,0,Low
bdcf5bbd-b3cb-4a03-82c7-3ea09aaae8e0,Actively searching,0,1,Middle
61ebf210-f699-4469-9025-8e0d20db2042,Actively searching,1,0,Lower-middle
c268d52e-723c-4889-82eb-e86b74942aef,Not actively searching,1,1,Lower-middle
100e374a-d5c8-4b6d-b07b-b7e430d9ccd4,Actively searching,0,1,Middle
54d6b6d5-7e08-4aff-a388-6d70d68919af,Not actively searching,0,0,Low
d3050410-32df-4091-b153-d3f1baf20b02,Actively searching,0,0,Lower-middle
26503352-ce11-4b93-ab56-b3942ffebd39,Actively searching,1,1,Middle
e09a7a52-7d8a-4ead-b314-4d24be08b527,Not actively searching,0,1,Lower-middle
6f929228-622f-41ce-ab34-df4f9531355b,Actively searching,0,1,Middle
dde9933d-8721-4937-9feb-1f6010302479,Not actively searching,0,1,Low
255ae856-bc99-4a24-ae93-2595e411881e,Not actively searching,0,0,Low
a3a75a58-6f12-4f03-9952-72c5b305c750,Not actively searching,1,1,Lower-middle
58e6fe60-31ee-4141-9696-11b61301aea0,Not actively searching,0,0,Lower-middle
0a0cd9b0-ccc6-4d00-9908-11e782d8994b,Actively searching,0,0,Lower-middle
2698c17f-2658-4b3c-aae7-6c3d1800d96c,Actively searching,0,1,Lower-middle
005c5678-7239-4315-82b6-e5697521826a,Not actively searching,0,0,Low
062ae2db-4357-4455-85a4-e16e220a7311,Actively searching,1,1,Lower-middle
9734faf6-6032-4253-8251-22627202b1a6,Not actively searching,0,1,Lower-middle
c9756590-53f3-450b-9667-2304cc5dda7d,Not actively searching,1,0,Lower-middle
a5edfbc7-1eee-4ede-9638-3eda8e59b714,Actively searching,1,0,Lower-middle
8d724604-d788-4dea-924b-1fdb8e3f5d31,Not actively searching,0,0,Low
a23d69f5-1cc1-4b73-b6a6-c6f9d19415bd,Actively searching,0,1,Middle
a0954c6d-bb99-4e4a-9b7c-f3292e3d9a2d,Actively searching,1,1,Middle
fd2a9119-9ebd-4fd2-9f36-20e5e29effea,Actively searching,0,1,Middle
6e6576e1-15bc-4a7b-8d0e-530be57807a5,Not actively searching,1,1,Middle
097f89b4-dff7-46cc-97ee-e1705f97b087,Not actively searching,0,1,Lower-middle
f954ea30-dbdf-463f-ae80-0e3ab161e775,Not actively searching,0,0,Low
800021c1-6ecb-4396-aa3b-9edf2a83a942,Actively searching,1,0,Lower-middle
f553b11b-7e53-40b2-9f07-8bfd2f595ebe,Actively searching,0,1,Middle
8224e8b7-cb26-44ea-a36b-5ea1f5f05fd0,Actively searching,0,0,Lower-middle
0eb1c253-bfa5-4e96-aad4-9afb083a61a5,Not actively searching,0,0,Low
6ee2ecc0-c1e6-4f13-83a9-a1c3425b4f61,Not actively searching,1,1,Lower-middle
736865e5-4219-4280-bea2-21d3f0900905,Actively searching,0,0,Lower-middle
5104872c-c8f0-4036-b92b-484467d3a533,Actively searching,0,1,Low
24e70f20-4ff1-4325-8eaf-23200b1178fd,Not actively searching,0,1,Middle
4c1f0b7c-32b0-46f9-8ae2-c9c26187645d,Not actively searching,0,0,Low
63e13da4-261c-45d5-b73a-812181f46bd5,Actively searching,0,0,Low
0d057f8d-4388-4fd4-8792-5b9e4bd9b94c,Actively searching,0,0,Low
3294e515-2b02-4e4d-b5cf-bf66a534f15e,Actively searching,1,1,Middle
915ab123-7ee6-404e-b2e9-e3eccc21ba54,Actively searching,0,1,Middle
8edfa29b-14c1-4888-90a6-6b6603f95d94,Actively searching,0,0,Low
b2059694-5015-46cd-b0d0-56583dfba5d0,Actively searching,1,1,Low
2cad2307-99c4-4619-8580-b0c90535840f,Not actively searching,0,0,Lower-middle
969e4dbf-ba96-4652-962a-9f46ebf96c1c,Actively searching,0,1,Middle
35110055-ee75-4d9b-9f35-537ece6caaec,Not actively searching,1,1,Middle
3c2e1f9f-32e9-4a6d-85ba-722ed6ee1d22,Not actively searching,0,1,Lower-middle
adcc9c56-4986-4c2c-958f-d15c70457bce,Not actively searching,0,0,Low
fbe54dcc-7390-4263-8d32-6bf022f97158,Not actively searching,0,0,Low
4c1b22f1-0624-41d8-9815-dc87213e9a90,Actively searching,1,1,Lower-middle
fa75867d-0a22-4b56-b19a-7ad3eaee70e2,Not actively searching,0,0,Low
f6d82961-7418-40e4-a316-81b0fe8fae44,Actively searching,0,1,Lower-middle
c10151b6-6503-4681-ae30-9cebec97fa7b,Actively searching,1,1,Middle
f0048716-0bbd-438a-a7f9-149682500b70,Not actively searching,0,1,Lower-middle
0d34d35c-181a-4e50-a7d5-ebc2f1a05ee6,Not actively searching,0,1,Middle
b582c9b9-022b-475e-90bd-901583d8c0d3,Actively searching,0,1,Lower-middle
860e0501-eec0-4a22-964b-82fc43b54a4c,Actively searching,0,0,Lower-middle
27ebe365-e800-4fe8-8d4a-661d590b8f59,Actively searching,1,1,Middle
50e32a19-a123-420d-a9d7-398c79403477,Actively searching,1,1,Middle
d76b010f-5c82-411b-a3ac-cffe2f5e7195,Not actively searching,0,0,Lower-middle
8539fc57-f7c7-443a-a9f4-7ed13d6a1735,Actively searching,1,1,Middle
c17eff9b-1b1e-4cdf-945d-5d49fb394708,Not actively searching,0,0,Lower-middle
198b190c-b3ac-4a83-9eff-23377c36e3bf,Not actively searching,1,1,Middle
a09e012c-e8b1-48c6-931a-2b868cc1400b,Not actively searching,1,1,Lower-middle
63ff7353-9c5d-415b-92ef-5977f0566035,Not actively searching,0,1,Low
4b6c1a3d-b626-4be5-9a99-d533b4754196,Not actively searching,0,1,Middle
681b12d6-0e0b-47ff-a387-a66f6d22ee3b,Not actively searching,0,1,Low
e7c60b9b-6040-4479-b7cc-98b59fb07a03,Not actively searching,0,1,Middle
0063ccac-97f0-4b74-b8cc-2b3f91d91209,Not actively searching,0,1,Lower-middle
2a0081e1-8fc8-4ff5-8c71-a78915c34b90,Actively searching,1,1,Lower-middle
5647dbd1-5a3a-434b-868e-5c3a19064484,Not actively searching,0,1,Middle
a45923ee-e7c4-4e89-a68e-00ce978f4fbf,Actively searching,0,0,Lower-middle
a2c93a50-c493-47d5-8afa-4c4ce00e24d8,Not actively searching,0,0,Low
52028f11-d180-405a-b019-8ab14bfe4104,Not actively searching,0,1,Low
4001db7e-8d03-4d2e-b5df-5053a89531f8,Not actively searching,0,0,Low
3d74efbd-f4e3-451b-97cf-7162601f83c3,Not actively searching,0,0,Low
1f888ff1-f6ed-49e6-98c9-bcc56dc8d943,Not actively searching,0,1,Lower-middle
3e7f20cc-643d-4227-bc41-46c96198fba0,Not actively searching,1,1,Middle
1083609d-c27b-47f9-9cf0-ab82d7116b36,Actively searching,1,1,Middle
8ab97615-ce5e-4829-9dc1-117294f34144,Not actively searching,1,1,Lower-middle
93a4963e-0bb8-452c-a878-c6ca29a37b74,Not actively searching,0,0,Low
5679fa42-92a6-453a-8d0e-9895642179ad,Actively searching,1,1,Middle
dcd74224-8acf-4413-a746-be9fd52d1fec,Not actively searching,0,1,Middle
420de3a0-ec76-4bc1-bc46-bb20aba10ddd,Not actively searching,0,1,Low
94f38670-d21a-4ca7-98e1-9e440a0837a4,Not actively searching,0,0,Low
df2d511d-30bb-469d-9f2a-62140169d6f3,Not actively searching,0,1,Lower-middle
32e60810-7d00-4d0c-8fd2-b403ccde30e8,Actively searching,1,0,Lower-middle
2e39f0ee-b53b-46e5-9c1f-57a6bfc992af,Not actively searching,0,0,Lower-middle
50cf5a5c-d09f-4119-99b3-2269cdcb521d,Actively searching,0,0,Lower-middle
5b8fc18c-8958-4c5c-abee-d34754dddf1a,Not actively searching,0,1,Lower-middle
b7e07eff-990a-4c7a-9d0c-de4c347a9f85,Not actively searching,0,0,Low
d6fd0533-5e91-4ff1-bbf9-5177709c1bac,Not actively searching,0,0,Low
ce2d4039-0cc5-4fdf-a169-b64b3ad71316,Not actively searching,1,0,Lower-middle
0fb7b091-9f6a-439c-bd9f-6604733e38d1,Actively searching,0,0,Lower-middle
06e54d78-27c5-453c-a5ac-f669aedcbf81,Actively searching,0,1,Middle
be41ae20-c10f-40d1-9256-8bf158539b6f,Actively searching,0,1,Middle
9eef9633-23c4-48aa-a4ee-bac607214769,Not actively searching,1,1,Middle
89bc6920-41b7-440a-86b4-b37963b7ed15,Actively searching,0,1,Middle
84696bf4-df7c-4e84-ad0a-0dda813b30f1,Not actively searching,0,0,Lower-middle
27a68a9f-623f-4c66-88de-77c7fb419bc1,Not actively searching,0,0,Low
5307aaa0-d228-4be0-a180-faa3d3d227c0,Not actively searching,0,0,Low
dc43da0e-ee17-442d-955a-ad962118b43d,Not actively searching,0,0,Lower-middle
d99e79f0-2308-4045-882b-21384c6c3229,Not actively searching,0,0,Low
58ad2e80-7f21-482a-9532-c779ba4faee2,Not actively searching,0,0,Low
ee695dcf-a42c-4531-8599-5fa912051e30,Not actively searching,1,0,Lower-middle
c7c4794c-3f0f-4dbd-a436-4d34a32983c3,Actively searching,1,1,Middle
b15194e6-951b-4569-9c24-4f4a67225c15,Actively searching,0,1,Middle
25e689ad-7533-4f97-850f-85919250a1c8,Not actively searching,0,1,Low
cd04c28b-3a1a-4e75-aa7f-35057c056c87,Not actively searching,1,1,Middle
597e875c-58fa-4771-9af4-56996b609cf4,Not actively searching,0,0,Low
3230a04d-8b36-4030-85a9-f1572a146367,Not actively searching,0,1,Low
e012d7f8-771d-4921-abbd-344faea4d1eb,Not actively searching,0,1,Lower-middle
196239ae-caf3-4c64-83d9-77f0619c830c,Not actively searching,0,0,Lower-middle
4ff636e1-cd57-4e30-a536-09bee884dc45,Actively searching,0,0,Low
81d92376-12c0-4def-90d2-fc0818140eda,Not actively searching,0,1,Lower-middle
db3f1daa-911a-4f4c-8d76-727d640c74db,Not actively searching,0,0,Low
9f92e55e-bc6a-4ab5-9685-f55134de5f98,Actively searching,0,1,Middle
93921b42-d08d-4da0-ac6e-5b0ca6e0f6be,Not actively searching,0,0,Low
e6b3f1d2-ff47-419f-801d-9f3be24c60a1,Actively searching,1,1,Lower-middle
c1356b0a-a773-48b5-bc66-452a205ebad7,Not actively searching,0,1,Middle
5da6e189-059a-4021-b429-74a8ae0a469e,Not actively searching,0,1,Low
0da71d9d-89c6-4237-9ce1-d42f573975dc,Not actively searching,0,0,Low
f8c72b7e-116b-4ecd-8b2a-e20296c65bf1,Not actively searching,0,0,Low
0b512465-09f1-49b1-be11-bead0e57dbfd,Not actively searching,0,0,Low
2ec26b9b-49bc-4569-9103-56e0b0683acb,Actively searching,1,1,Lower-middle
c8f0a17d-8794-423d-bdfd-1956cc74d8b1,Actively searching,0,1,Middle
47b4d2e8-c539-44a1-b153-d297df865837,Actively searching,1,0,Lower-middle
c2860b7e-8b9a-4d18-9f44-6d8c37722c25,Not actively searching,0,1,Low
f6489aec-3bea-4542-8b35-70a3fc47f296,Not actively searching,0,0,Low
d2efe29a-874a-4152-b715-8974530f9577,Not actively searching,0,0,Low
581c7410-f281-456b-bd37-359980443a6d,Not actively searching,0,0,Low
fbf4f5b9-a2b6-4af8-9add-7e6db21754e1,Not actively searching,1,1,Lower-middle
d963559e-7dd9-49c9-9f5e-4fdb2c158bba,Not actively searching,0,1,Middle
dca82e50-6b8f-4a1f-ae1b-6ec8bc733440,Actively searching,0,1,Middle
eb8368a3-198e-4df5-af18-81c4344711b4,Not actively searching,0,1,Low
47b6f2b5-5f26-4a74-9905-8c0efffcbcec,Not actively searching,0,0,Low
