youth_id,digital_skill_score,communication_score,problem_solving_score,english_score,career_readiness_score
8b9707fc-72f4-4171-8c04-59a8fced1979,78,39,34,34,52
48e676ec-ee1a-40f9-b88e-a64ffb7befcb,86,38,41,41,58
936487f1-f196-46b7-b9e0-54d14f0f5125,100,48,50,43,68
71499e64-1eb5-42ed-9d22-14552f60c367,80,37,43,36,56
8e926012-35a2-493e-ade4-fd733171b5d0,67,32,30,33,46
efaa4430-bb5d-4613-a862-ec26fb9f03dc,100,44,51,33,68
3f6d748f-47f5-4c3e-ac1e-4a595bad8068,100,44,39,51,67
3a084911-46a1-47c8-b4fd-5298f39d467b,65,28,27,19,41
35099b8c-a8ab-4334-8ced-a50231c3c649,23,26,27,20,26
e1f3c749-e3ab-44f0-b395-afa224f645a5,21,24,27,15,25
44fbbf40-fae6-4c37-aeeb-153f23d141ad,100,56,44,47,69
9176b3d6-491b-4e28-a862-6f576b8aed1f,28,23,18,23,25
c2d0b662-3caf-401c-8250-482be151d4c3,100,43,42,50,68
664b6651-7924-4943-b916-728190e6cf5f,100,42,51,38,67
53bc056e-5e42-43ab-ba7e-31704b260f34,66,33,32,31,47
e3e52ec1-7e2a-4466-9f26-1017cd122394,72,32,32,30,48
b371d9c5-e5e0-4072-a23f-4fbe32d2a672,34,26,31,31,31
3a67b5c0-a623-49bf-ad61-6a8bf83b238d,100,51,42,46,68
dc0765e0-f10c-4e5e-a658-7cf132e9f7d7,100,43,45,45,67
99b00f34-516d-47f9-a572-75187305436f,71,32,38,32,47
64b8bc71-120d-499c-855e-c5bf5d0adfb8,100,48,37,49,68
c723a9df-4d87-4ea4-ba28-1b6c29168567,100,47,45,46,70
142d0cef-4395-499b-8e0c-54153165f509,100,37,48,39,65
743edb77-77e7-469e-8477-7c1d263a9009,79,33,34,27,51
da2303ba-5c9f-4239-a02f-845237324a1c,15,31,22,17,24
b95548d2-4739-492b-a48d-602278340469,100,40,43,43,66
c818b539-0f86-4b1a-ab2d-2dcd6026999e,64,29,24,29,43
a81eaf09-60c3-47c6-894f-4ee5b5799708,86,41,44,40,60
852c530f-07f2-4c94-8178-ddc8cff0e467,68,28,27,31,45
b1d9e879-9fe3-4e1d-aecf-6c566f0f31cb,83,35,39,39,56
acbb21f0-9450-4b8f-a311-62a71607c63e,68,32,34,37,50
e4591769-bb1c-4b46-ae0a-bb64ff3842fb,21,23,24,17,26
144c44d9-0d0f-488b-abb1-74e86807f815,100,46,40,33,64
3550ceb5-5402-4f22-9f54-b2614a9b224c,30,36,28,24,30
68738ab8-7a2d-4a5f-96e8-ec62f2cc2ad1,100,36,47,35,65
e9b196c7-6d6f-487a-a53f-7a5bdf730b9b,78,32,37,36,52
63886958-721e-4d67-ade0-0955efe2ca15,74,43,30,42,54
9199d748-602b-4a18-ae9b-b27a55ed0d5a,100,42,42,49,68
e49ae4f2-e463-4602-96df-3c5fcfca3db3,100,43,47,45,68
5cdabbb8-ad0a-4a9d-a7fa-966a0a4af401,100,34,40,34,64
d0ce4e31-4a8e-446e-8648-79703f33d062,100,51,40,45,67
92a9c7ef-c93a-47cd-ba70-315bb8d6b6df,67,34,34,24,46
730caf67-d363-43e0-b28e-980aabc77943,100,42,39,41,66
3a45a5c6-491e-4c32-9a56-301ae70d91d6,22,24,24,26,26
1dfac60d-45e8-40e1-b755-3148a264c369,32,25,20,23,28
18df64af-4de6-4521-b864-6ccba9ebdd03,100,39,40,46,65
2f23ef31-6c32-468d-92a4-faaff782a327,100,44,37,38,65
785db90a-d0b5-4ba5-b371-c650fcde7677,83,36,38,35,55
f0c4829d-f54a-4546-b113-1c0a7b04df00,22,29,19,19,24
a245bb73-fce3-484d-a434-ab7a7c372b88,74,40,29,28,50
5b91adb8-e39a-412b-830e-1c44f5bb8493,100,44,41,37,64
a08544b6-4336-4208-bf77-d3822250c86a,29,28,22,30,30
df19223b-922f-4532-8b62-37ff2f9feb61,74,37,32,27,50
d522a0aa-6164-4611-92be-6375cc6c1b12,68,39,31,33,49
53313083-fe16-4f98-aae9-ad995dbd760a,35,27,31,23,33
3f43e84a-a51c-4cc8-b8b7-7a0dd2b8b23f,31,29,21,24,31
dddde7e6-5acb-4b65-adb8-7b49eb51252a,72,24,25,31,43
6b433404-e96f-45ba-80f3-3101c4a5d884,72,35,32,26,48
a8642179-82ff-477f-b2cb-d00374a04819,72,34,35,30,49
94c4a9da-172b-4a4f-a266-7d33db105254,100,44,38,36,64
f35dfbff-3cf8-47d0-a3bb-9e232ae09165,78,32,41,43,53
ac799da1-6bd1-482d-8476-db8505ca7f77,100,44,43,44,66
c7757cbb-4f37-4857-a8ed-910fe6dda9b8,61,31,25,27,44
57accf05-9129-41e3-b23c-68f8e1607ae9,33,28,27,22,28
08947bbd-e86c-4b59-93fb-3ef7cedfa781,26,25,21,22,26
8745e88d-75e5-4d76-8efd-95bd5328bdd3,34,26,20,22,27
d56b3f49-db15-40e7-b04d-eb235b78e400,100,47,47,51,70
f5f87e5d-7bd5-40e9-876b-ce4c18b2d23d,100,45,50,48,70
ced78b51-0f8c-48ff-9b70-9344918d0494,77,35,32,35,51
83186ed9-360a-482e-9c45-25a6ec419a31,100,37,41,45,65
be5d3254-47b2-4cd9-8701-a4a58a7251a5,100,43,38,36,67
6007a42e-fc91-4e35-9c29-a48f44a402d9,25,22,15,21,23
343b779d-648e-463c-9c09-639c70ea0049,93,36,34,41,57
c6469ba1-b3da-48c7-b17d-5f814df36a8b,100,43,42,43,67
5e4251fe-e5fd-47f5-9ffb-c6b9bc5a04c6,83,39,32,38,57
23eb82db-a95a-4b14-86d0-0478b1fc31ff,25,29,26,19,27
723294c3-5710-4135-b088-c010a7ad6708,84,43,36,34,55
39c14ca2-c5bf-4ad1-80b7-d1b737eb7a20,100,33,47,33,63
87dca789-3f8e-463d-a150-05974801e5ec,79,33,33,37,52
72abdaa6-90a9-4f76-8206-0f838a52fb7b,8,22,16,23,18
d35576e2-be61-4ca4-a045-a4e004e4d96f,100,48,56,49,71
ef89dce6-dd9f-4a83-8a91-fa6df2ae0e8e,66,31,24,38,45
bfc49133-1115-4052-8b2b-e157e662f015,81,31,31,29,50
a1b52a6a-bc5c-406d-9b1b-6834922dc7a2,72,34,29,27,46
05a669d8-a351-40e5-b098-5560e9e908b3,100,47,42,39,68
c7823b86-9c5c-429b-ace7-5d95cdcfad3b,23,27,17,22,25
4aa41823-010c-4dc7-a727-8d7a2d1b5a3d,82,38,39,44,57
660226f4-9125-45bd-8a01-bd111b0cd036,100,41,47,41,69
80109a07-3a7e-4174-b7c3-70c4ed30f037,100,44,36,38,64
556e5984-1c58-415a-851d-6627a39ce991,83,42,45,44,61
de9f72fb-ed3b-4d09-82f9-c0da2a4f8901,100,37,37,41,62
926016bb-7da0-4b07-ac36-06af1b186a04,10,19,18,11,16
50204554-0d30-4d6c-b888-0dc324f9eda8,23,18,23,18,22
c34669cb-d3b5-496a-8d84-ff6f03c6bbd5,100,41,43,41,66
350e489b-ba69-453e-81a9-5979f89a4662,25,24,26,25,28
3ea0602f-f62b-45f7-8bdf-4713412aa780,21,15,21,24,24
c483c680-e251-46e6-b3f4-e5f80d4a5b5d,100,32,32,32,62
5b4770dd-f621-425d-b90d-495520381100,81,38,35,42,54
a09bb4d2-3849-4872-a1d8-e9767defeb3a,28,26,22,21,27
bdde90ef-52db-4f4e-8af8-d85bc881b4c8,24,15,16,19,19
d996f12f-38da-4b26-a86e-efed7722ec91,84,33,40,42,54
e3ff48d9-badf-4390-bebd-5b922bedb3ee,40,34,37,30,38
c89194f3-ed3d-44b9-9c3f-8040308b20a4,69,41,28,30,48
50411bf3-1f7e-4d4f-a10b-74f0776d290c,100,42,37,37,64
fb59078c-64a0-4170-8a0d-6334e13745b5,100,44,42,46,67
f151092f-2781-4fd0-9ad2-2002a5cdef8b,69,33,23,29,44
fcd6bdff-2994-44ed-a532-8f6622e8b348,74,39,36,34,52
3954e74d-340a-4cc5-86ed-9de5e3e86140,78,26,34,26,50
1bfb71f0-34af-4857-bcfe-84d12e0886f8,100,39,44,43,67
5bc7ec2e-77c5-44ef-9139-b01194b7190a,18,26,21,17,22
b705b794-eab0-4efb-bc4b-7201f443f943,81,42,33,37,56
b6ae9659-2961-414a-95d2-0e7e6dce0a22,84,33,34,48,57
6ec27b70-aee9-4319-b6a3-05a3d52f479f,100,35,42,43,65
34d1a987-fd4d-4ed4-8889-dfd94bde77a8,100,46,46,42,66
32197ccf-3af0-4dce-8f40-0c2005ae155b,100,43,38,41,67
bef0185b-bd1c-402d-859f-baffa3ebbb0e,69,37,31,31,47
58a86e31-4ae2-4456-815d-b36c149b2e78,100,55,48,49,70
d84e9b7f-30e6-4136-9897-424bf3df75fc,33,36,34,31,36
2e9718e8-92f0-4d76-a85e-23f865909e8d,100,41,39,43,64
6c471840-c17a-4018-b663-1481f2560782,100,46,47,48,70
bb5e4dd6-ba37-422f-9563-3dfaff6589f6,26,22,28,27,27
2bbe8dc6-8121-4f32-8b28-c754fed7714f,70,41,36,41,52
4211695d-a54c-42f1-91d8-28494681195a,83,45,40,37,57
6965179a-04ac-4331-a060-7fd82f326250,100,37,42,30,65
95a21363-35cc-43e3-802d-7fc7585cbdd2,81,38,39,27,52
65e58190-0db2-440e-96fc-61a58aaa00bd,57,31,26,24,41
eeabddcb-d411-4e22-95f0-8a30892adead,19,30,26,19,22
c66fa0a3-9771-4938-9da8-2ac2f6bd9199,69,36,31,36,49
f0530c59-031e-4d3e-80bc-07cfb05dde2e,25,25,23,18,23
430cf29f-dbab-4d85-b03b-77074b3b3811,75,33,34,36,51
e2a05ced-c37d-4bac-bd90-6f2963a797b4,27,21,23,13,24
46bb05a5-b4a7-4dc8-990a-d05e14a0077b,82,28,28,34,51
bef961bc-df76-49db-b7c7-86ac3dbdb3af,59,33,31,37,46
40217c04-5bc1-4568-aa44-5d5ffa456e0c,72,31,28,36,48
9b9b81a7-b715-4418-9147-120f6fd6c854,79,36,36,33,51
8579a700-8433-402b-af8e-573f6a239c9b,100,54,46,53,71
65400c63-8d14-471f-9ed5-24a95337277a,82,36,35,29,52
7234704d-2068-49ed-8fac-7e62971a2f59,100,44,50,45,69
7d5b7144-4f57-4e03-b52a-7ada7442ae0c,77,32,36,32,52
6661078f-c717-4156-a8e9-945333604c58,100,46,35,37,63
4600c3db-3f81-43bc-9348-1dd17d61b4db,100,45,47,46,70
da7bb938-6fab-4a13-bafb-59fd7d0a4ad2,100,51,40,44,69
f6c0c9b6-3045-453a-9d52-97d453ba9bef,100,37,38,42,62
22b00da5-c2d0-4ed1-a59d-3026bdb28a96,100,38,40,46,65
0c98c390-3b1b-43b6-8626-f99501165a4d,100,45,38,33,65
afb1cb63-fc81-48bc-860a-5eef69834fd1,66,41,39,39,53
9389cd44-e60e-4fc8-a35c-1f3c59acf505,81,38,36,39,53
ff1a5eef-b274-4bc8-8eb2-20b38740c039,34,27,23,36,31
93d7ae04-dd93-4c04-b1c1-633f582671ce,42,35,28,37,39
5ca87fa4-f20b-4f8f-893f-3b582a5ccd36,100,43,33,48,66
b180e6db-3a11-40fc-8fcd-b74edc0e2b27,72,39,34,32,48
375dc2cb-b70b-4b42-8cee-b9f928712917,76,32,33,30,49
7ddd5954-d719-4992-b9df-b4afcd7294c8,79,42,40,43,56
f8d4da5f-775e-4a27-8e2e-c547cf22cbbc,81,38,42,43,58
de91ce5b-b32f-4c2d-8dbc-20ed9c1d64d9,67,27,34,24,45
3b2e7d66-2ee0-4448-8d07-226294ee9bfb,68,29,28,26,45
759bfcb7-775d-4f5c-a422-747542e4493c,75,30,29,30,47
bc48d831-7756-4989-b7db-b636b688bb2a,75,31,37,35,49
7e286ae9-ae86-43f8-8530-ea0efdf7bd9f,100,47,53,44,71
44f77631-218a-4111-8d34-66450f6a30a9,13,31,24,19,23
bb5fbd2a-fe51-431a-b6bb-066ff77c4f7b,22,25,16,20,24
d9eff94f-6581-4cc5-bf70-d722fc684f38,100,44,40,42,65
70307176-5ef5-4f63-8d8e-1abfe190557b,26,25,25,28,31
3b5c63e5-2467-4f1b-8118-034d81ccf06c,34,32,27,35,32
5aadd7f8-8a99-40da-a862-21bb7e5e0131,64,31,34,32,48
aa7b2589-1095-4454-aa24-b215e03b38a3,100,42,43,47,65
402a41b8-89fc-46af-ba97-6c5901cfc867,15,22,17,18,23
3ec33e8a-0402-4f46-8ed0-414033688ac7,72,35,30,34,48
ae8f5a05-fa15-457f-8676-8149669ff956,100,40,43,45,67
5ae46f93-d803-4b45-bb66-8b63175c7279,73,31,33,33,49
f9ae60da-a443-44be-a091-7207ad796ca7,73,33,28,31,49
b1616fba-3f82-4ed7-bd72-45664098667d,100,46,40,36,66
16c1eb6b-c158-4fbf-b7a8-00ef728b253c,31,19,20,25,26
e50fb317-e040-43f1-8fe8-3fc40f8d6ba7,100,41,34,46,65
de194a7f-475c-45d1-91aa-ab856977a52b,72,37,30,33,49
b08e69f8-ccde-460d-815d-4750ad5bebbc,73,43,36,36,51
34bb662d-1818-4a3e-b62f-8c21a004d82e,100,38,48,37,64
4cd58f75-4f97-4ab4-a4df-8d9148829ed3,71,25,24,30,45
23b1f829-97c0-434b-9af9-c29e89787392,92,38,44,40,61
28d0112f-e43b-465c-a252-1cf407fb3104,67,31,31,36,46
48bf75ee-98ba-47af-9bb5-e6919f80fcc8,87,45,44,40,59
3b434ea3-ec99-4514-973a-c35216f30d15,22,26,22,20,24
c467c414-2f00-4010-a83f-7af113cff1f5,26,24,17,22,24
03ebd3e4-b0fb-473f-86f9-4ecd64d06397,100,44,46,36,66
c1150168-6b02-4c70-9e87-cb72ffd646f8,75,38,29,34,50
8c7ba7ad-b685-469c-926d-d458ba2e83d8,76,27,33,38,52
3b5ab316-ccae-45f3-8822-3cace17bfbdd,22,27,25,18,26
492496ea-83f7-41d9-8880-db06d8f67fc8,35,29,23,23,30
6d19f758-cd45-4a19-8b00-a838f9aa403c,80,41,36,33,55
669937c0-6ff3-43cd-a65b-1e18bb06aa67,27,18,21,14,24
5072108b-171b-4a00-a03b-0f4de053ba8a,63,33,37,29,46
771cafc0-6759-4f32-b2ac-cd1f972a5f55,100,41,37,46,65
34e88de3-903f-4047-8856-4f6922a2e26e,69,36,26,27,46
eff42352-7862-4b16-8cf8-013064956db0,67,32,32,31,46
c70df8df-3b0f-472c-ae0e-933104041a35,78,34,36,35,51
e96a2cc4-8d9c-401d-a1a4-20e366a70951,72,34,32,30,50
ed96fda4-8fe8-4585-a8ee-cffe83159c11,25,20,17,29,27
d280a328-a033-4235-bffe-f16c2059eb68,32,34,26,31,34
5c6ea79a-20d4-431d-8b29-d82a7eb316f2,100,50,37,37,66
192aa9ba-9722-4144-844c-0ef4c69b34cb,78,33,45,49,57
a1f9a69d-bd75-4e94-9f58-50ce1dcf0d6d,81,44,39,45,57
c20230ed-6006-4458-b17b-bf7fda97839b,100,44,33,33,62
7ab9d555-baa4-4429-b865-3b8d52715367,23,26,34,25,28
eeacf02d-dc48-48ba-abd2-7ae75f9ea513,79,30,39,37,53
580fa8f6-c9b2-4f52-8213-93f4566daf50,100,36,43,46,65
624f5a51-abb4-4a31-bc9b-e9c5edd856cc,33,31,31,27,33
9ccd31a4-9865-4655-ae85-59e56c0030b0,70,41,30,39,52
b9d9b30b-dfe7-45aa-bbb5-76e7cf84256a,100,35,39,45,64
aefe202c-c8e0-4fe1-834f-f39b10037805,100,47,42,45,68
d9bf4fa5-4378-41bf-ba0c-3c77693266aa,17,24,24,21,22
60728d6b-83d6-495f-b238-95fa382b150a,23,20,21,12,21
bae5bd6d-941c-4e20-9707-89c40a034dfc,74,32,38,29,48
75fed024-34cf-49bb-acb3-0654f105fa80,100,45,46,46,67
457ff2b3-8ce0-4c1f-a681-1e39642b16f5,100,40,39,35,62
6de14b4f-6a91-4e05-82b1-01e13978cfa4,63,27,25,30,44
9fdf4050-93c8-4c77-b146-8d2132605397,81,36,30,39,54
3d06ee35-f839-47b2-be8c-1896ff65ba02,85,37,30,34,53
de7c9669-d4c0-4210-b334-3bb26551e403,91,39,26,40,57
6059113a-8163-437d-a7f6-5486924d739d,80,44,34,29,52
5f7d3a6e-9037-42c3-b75e-2f5bb41c1952,76,32,35,36,51
e71a1389-2335-47ab-b9ce-3bc30252b592,75,41,29,40,50
180b718f-254e-4f1c-b0e2-98dffa803f04,100,42,45,30,64
29177076-87d1-4f29-b8f5-6c60c6dad685,67,33,36,31,48
77bd03b0-3b64-4f76-873e-2c8aee98844d,73,48,36,29,51
268c5cd8-2a54-4eef-8701-3c2fef9761ae,64,35,34,35,49
498b0c94-0815-40dc-b34e-2e15389df491,100,37,40,42,64
0876db32-09d5-4d25-a85a-33337a49bd4c,100,40,41,33,61
e6d59d7a-aca2-4fa7-8315-c62b79ffd0f7,85,44,37,36,56
f8259077-3645-4038-930c-a7753da96364,100,45,45,39,67
881f87f8-5108-46c3-9122-2351c85fd614,78,38,31,35,50
76207427-2934-48ac-b9d2-6540b30e7949,86,35,43,33,56
b956f6a4-a15d-4595-9d49-a805edc52a93,100,41,39,41,64
6342c371-7001-4b1a-94ca-28690aedd855,74,30,26,28,46
5eb8c0bf-fe87-4965-91b5-05e8aee2a84e,81,38,34,36,53
491bb756-929b-4455-a255-a3e962dd7e6a,98,40,38,36,62
64a8d4a2-7db8-428b-823b-7b2401156909,24,25,21,28,25
6aacaa3f-d1f9-493c-ae2e-f8a522811f17,76,32,29,33,50
5c942319-5af3-4cc5-bb3c-e327ec4e25d5,19,20,23,18,23
1b32f85e-4641-43db-8b08-8efbd49deeac,100,52,46,46,71
d9bf6373-d0dc-4245-8d55-9553b2946fe4,32,19,24,23,27
662be11e-3a9a-4eb4-911d-0390cc66db64,24,19,17,19,22
5b2b45e4-ccda-4c53-b303-0bc3161f5282,100,38,42,39,65
21b83071-20fc-47f3-9cdb-fe72a338133a,89,38,42,31,58
b9bee345-9ad1-4138-b03b-217c0f601276,61,29,35,28,44
b593c6a4-6187-478a-9d29-647929d3d3f9,64,33,24,32,44
005419ee-e9eb-4da3-a04f-7f9e9b82f39f,82,34,32,33,53
77afc06b-a547-481a-8a20-43f472a91182,14,25,11,17,19
7f7ae4e8-83b8-4267-9524-7185e41e4b23,77,30,34,27,49
9ac48ff6-127b-41b9-b6be-e469c4556844,25,20,15,21,24
d8e6b109-219d-47cd-a903-b99b79c91d2f,40,23,24,27,33
88b2e408-c74e-4e96-8007-0ccd583362b1,24,27,22,20,25
e6df7e38-6629-4e10-9f2d-209547eb05e7,71,32,30,41,49
04e99110-490b-4b7c-995a-74d84e7fd5f5,89,50,43,48,64
3d6df5a8-3554-45cf-8fb8-2865967bbbd9,31,31,25,24,30
6c601482-ce64-4d69-979a-b6661d5ca0b8,66,31,25,23,42
a6534d27-f5fb-495a-b410-b36c73952a33,100,40,43,44,68
061ba4c4-7cc3-4a92-889e-4173ce64da08,72,35,28,33,50
962371a5-1e9d-401b-b1b9-b2754886cd83,100,44,41,39,65
e36c9bc9-c8a3-435d-b1c6-352d7bf187aa,28,28,23,22,27
c91ff8cd-111c-4eab-afd8-4725752a8e15,52,20,25,20,37
3f8adc3d-7e31-4e60-b985-d02a46fdbbff,69,29,35,28,47
4d30de63-76be-4adf-86d4-2cba0716b0f0,100,42,43,43,67
7edf393f-6edf-4819-968a-8a20b0f84b64,71,33,25,33,47
0c59c5b1-8356-4f20-a636-39ebb3bf5543,82,35,29,26,51
491105c6-be00-430a-8625-369830cc19d3,68,35,28,30,47
839cd18f-960b-45e7-96f2-34b9b9af2250,70,29,22,27,44
c79c2448-69db-4038-857e-6f5d53a94de4,70,37,44,37,51
3b46d134-b928-4dea-859f-202abe9b9f41,100,39,34,34,63
412911fb-3670-447b-b3f6-f4064300ccb2,78,34,34,41,52
a3856126-a81a-4638-b137-2b76ed898c17,77,38,36,33,54
26120430-f5ea-4402-922e-5af3a9b4113f,29,31,29,21,31
e67e3ee4-b331-4bbe-a9d7-f2bc4956d2dd,22,20,24,22,24
43af9c27-1c14-488d-a94a-6cd92d7ae8b9,31,21,27,26,30
7d6db846-c965-4e24-841e-0334f67b1091,79,36,30,35,52
fa0193fa-835a-45d1-8fa8-c3da487f4e71,100,50,42,44,68
ea46b27d-43a1-4d6f-952c-b1ed149cfc54,24,26,28,23,28
806f8ae6-5d69-487c-94ba-36d59914f393,31,30,20,15,26
79e80e63-85d5-4fb3-9c60-1dc1ee51cd9c,100,49,38,41,66
ea3bd373-62e5-4047-a86a-0c7e488fb9dd,74,30,32,37,50
acedaa05-f667-4361-970e-8f51160f52b3,75,35,29,31,50
dea7f59c-4674-43ae-9f79-461c7874429a,100,46,41,36,67
886927ee-aafd-4631-a69e-1fe8c739cef1,28,22,22,29,28
ba3f221d-720c-411a-888a-15d8861a5f20,37,24,15,28,30
38a36387-21e8-447e-a8ee-0933471c0a2f,25,26,17,31,27
c823b43b-c1ac-4c16-abfe-2e94e1b1b83b,100,44,45,43,69
0563ae42-5079-48f3-a995-2abc55d7c093,81,39,30,32,52
ab797836-9b92-4a23-b6de-1d82024b5d5c,24,23,24,24,25
a4331779-f462-4056-8e0d-e90b14c0773b,72,31,26,29,46
8a5173f3-6f22-4ea4-abfd-a7ce174caeb2,76,38,41,34,54
6f5b0259-700a-4f7e-b9b7-52b8517e297d,75,34,32,39,53
7655e585-b046-4e83-ba63-06a9fdacd476,100,40,42,46,66
e12d468c-b899-438d-b42d-80d5656b8759,89,42,42,42,59
e4762f8d-044c-4567-b722-21061ae9d362,24,21,24,20,25
d136dd3f-c254-4ff3-99f8-f62f20c684b7,100,38,45,44,67
b826449a-80c9-484a-a216-124d27d41822,100,45,43,47,68
25a5e09c-29d0-4b54-95f1-d050ce6ae66f,77,34,34,32,50
b5f9cd4a-e26d-4e74-a33c-eaca7d415ad9,75,34,30,40,50
5c4a6ba3-f2f1-46cd-83a3-c717c5196bf4,60,35,24,32,43
5649a237-798c-437a-8803-63256c4329c0,100,42,45,37,68
59e65cc4-bf42-48f7-a5d9-d4677156d0db,73,38,33,38,51
2c4f6b55-b6f3-4baf-b9ae-29f7b8ef1738,100,43,40,34,66
08b95c34-4097-4585-a69a-356bf4d90d3f,79,36,38,34,53
3805fd10-ec99-4ec9-b55a-b0be2ae9f8ff,72,25,35,27,46
674cdb0d-99dd-433d-9147-b2500f10be9f,60,28,28,25,44
faa3f041-d1ae-4b51-b705-0364cd774744,68,31,30,19,45
c14af320-4e68-4ca5-be6b-77b37d1df070,78,36,35,34,52
abd02f8e-0f1e-435f-8233-3f704406cd04,75,35,40,42,53
8f46a7f7-cc09-40f7-809a-953509cd407d,65,29,27,25,44
b67a2c58-a6bb-492c-9461-a1144ffe7f7d,77,35,34,29,51
da9e2b1c-983a-4c56-91e6-f13f679ed4a5,84,41,35,39,58
0c128f2f-fa26-423e-9b2b-79a37993f808,69,37,28,31,48
a03e4588-eeea-4161-a10e-711e58a2bd42,66,38,35,39,51
eb76cf91-ff04-4277-9660-121f092f6432,80,38,38,30,53
b521f02f-e15a-4cbb-b04f-6b1d5232a901,100,48,53,44,72
4fa87596-3262-40ab-8694-d7b11d2749a5,84,33,25,39,52
2b437c32-3962-46a7-a9f4-ac7b757dc58d,100,51,48,38,69
ed3f5e45-d8c7-4781-a50d-a4334b2f7e4b,26,21,22,19,27
c7106c08-97eb-4a2a-bd23-3a61ac690e33,97,48,49,50,67
98be1746-e6a6-4d47-938b-0901f067d804,100,48,38,46,65
b3d472f9-70a6-485d-a85a-f1201189324c,81,39,38,42,57
f9eb67a6-5859-46ae-9ed4-cd947c914ba5,87,40,35,41,60
29364d84-2b8e-43cb-ace4-8a4f9431804f,27,18,17,28,23
4e783e3c-4457-4148-b74c-7708129259c5,27,30,28,23,29
975422c6-78b6-4a03-b401-94b2b6949860,24,29,26,25,28
efab00cb-d1e4-4d74-ace9-3b9b9fb1095f,84,35,42,45,58
a85fa671-0081-404b-afe9-949a8882e0dc,25,23,17,26,25
2daca755-7b66-4ebf-9031-ec74f4f0c56d,75,37,40,38,54
61fc233c-cdc0-4132-8db3-1875be85a59c,15,26,20,19,21
9d9074f4-1181-408b-bcd9-6ce3901d9b3a,100,36,44,44,67
d57d0207-f700-4859-ba45-d87fba18a513,24,27,21,19,25
b5094ac4-d53e-44e7-a726-6773d85b54ed,72,33,32,25,50
adfdd3e1-f6cc-44fa-85de-094fecada267,83,33,40,33,56
546a4eb9-4361-465a-b04f-2bf376704cc9,21,26,19,20,23
e007d06e-5ad5-4f9e-bbc8-25c7de5f55e0,90,39,37,41,60
4631a228-dac6-4348-b365-92058ac7124b,21,25,25,20,26
bdcf5bbd-b3cb-4a03-82c7-3ea09aaae8e0,100,43,38,45,65
61ebf210-f699-4469-9025-8e0d20db2042,69,36,37,37,50
c268d52e-723c-4889-82eb-e86b74942aef,65,34,26,34,45
100e374a-d5c8-4b6d-b07b-b7e430d9ccd4,100,39,45,44,64
54d6b6d5-7e08-4aff-a388-6d70d68919af,35,27,34,29,33
d3050410-32df-4091-b153-d3f1baf20b02,76,28,28,35,49
26503352-ce11-4b93-ab56-b3942ffebd39,100,41,46,43,68
e09a7a52-7d8a-4ead-b314-4d24be08b527,92,37,37,39,59
6f929228-622f-41ce-ab34-df4f9531355b,100,45,45,46,69
dde9933d-8721-4937-9feb-1f6010302479,24,24,14,18,23
255ae856-bc99-4a24-ae93-2595e411881e,18,26,18,17,20
a3a75a58-6f12-4f03-9952-72c5b305c750,65,35,27,27,46
58e6fe60-31ee-4141-9696-11b61301aea0,73,33,30,30,49
0a0cd9b0-ccc6-4d00-9908-11e782d8994b,80,30,30,27,49
2698c17f-2658-4b3c-aae7-6c3d1800d96c,69,29,32,37,47
005c5678-7239-4315-82b6-e5697521826a,27,29,20,22,26
062ae2db-4357-4455-85a4-e16e220a7311,77,29,35,36,51
9734faf6-6032-4253-8251-22627202b1a6,74,35,31,26,48
c9756590-53f3-450b-9667-2304cc5dda7d,100,40,43,45,65
a5edfbc7-1eee-4ede-9638-3eda8e59b714,77,40,33,33,54
8d724604-d788-4dea-924b-1fdb8e3f5d31,15,28,20,18,22
a23d69f5-1cc1-4b73-b6a6-c6f9d19415bd,100,42,36,23,62
a0954c6d-bb99-4e4a-9b7c-f3292e3d9a2d,100,48,49,49,72
fd2a9119-9ebd-4fd2-9f36-20e5e29effea,100,44,38,46,66
6e6576e1-15bc-4a7b-8d0e-530be57807a5,100,47,38,45,65
097f89b4-dff7-46cc-97ee-e1705f97b087,88,40,32,31,54
f954ea30-dbdf-463f-ae80-0e3ab161e775,20,30,15,17,23
800021c1-6ecb-4396-aa3b-9edf2a83a942,74,33,32,38,51
f553b11b-7e53-40b2-9f07-8bfd2f595ebe,100,58,47,46,72
8224e8b7-cb26-44ea-a36b-5ea1f5f05fd0,75,31,37,29,50
0eb1c253-bfa5-4e96-aad4-9afb083a61a5,24,27,24,20,28
6ee2ecc0-c1e6-4f13-83a9-a1c3425b4f61,85,33,26,36,50
736865e5-4219-4280-bea2-21d3f0900905,100,40,34,37,64
5104872c-c8f0-4036-b92b-484467d3a533,32,18,21,21,27
24e70f20-4ff1-4325-8eaf-23200b1178fd,100,50,47,47,69
4c1f0b7c-32b0-46f9-8ae2-c9c26187645d,30,34,26,21,29
63e13da4-261c-45d5-b73a-812181f46bd5,37,27,22,27,31
0d057f8d-4388-4fd4-8792-5b9e4bd9b94c,25,31,23,30,28
3294e515-2b02-4e4d-b5cf-bf66a534f15e,100,42,47,42,66
915ab123-7ee6-404e-b2e9-e3eccc21ba54,100,39,37,42,64
8edfa29b-14c1-4888-90a6-6b6603f95d94,26,25,25,15,24
b2059694-5015-46cd-b0d0-56583dfba5d0,61,33,29,32,44
2cad2307-99c4-4619-8580-b0c90535840f,69,38,32,34,49
