youth_id,digital_opportunity_score,opportunity_level
ec3b401e-9ef4-4a1f-b8a5-ef4cfac2052e,27.0,Low Opportunity
7a72911c-d0d2-4543-b2fa-bd680e9808ca,61.25,Medium Opportunity
f5bc6467-1308-4b45-bb69-d0d6420a8d76,100.0,High Opportunity
2607da7c-6015-4330-9863-78bc5e50198e,92.0,High Opportunity
c9bc1487-9647-4d84-817a-f46fc1a13bf8,58.0,Medium Opportunity
eb952f35-5190-4bc3-88ee-45c1403345af,85.5,High Opportunity
73fb1293-f007-4a41-8e47-ebdcea366ced,18.25,Low Opportunity
358a1923-d3ba-4537-8d9e-6c29e8d8f8fd,19.5,Low Opportunity
ef1e2060-ed5a-4b4e-b6a9-3c2d05ce83af,55.5,Medium Opportunity
788e1e2e-f78e-4728-8203-94bc837cbe5b,20.25,Low Opportunity
edb1835d-f91b-458b-9428-a1e3274be100,100.0,High Opportunity
8aac797a-59cc-4ec2-8424-b331866f2796,90.0,High Opportunity
7d4e4e7f-5b46-4d63-a880-2f4428f898b1,84.0,High Opportunity
b979d2af-3aa4-4df9-ac8b-056cda75550d,49.0,Low Opportunity
54bc5ba6-d8f9-412a-86f9-bfe669cbfee3,91.25,High Opportunity
df3ba7a1-83c8-45d3-b46f-e4e43d944c21,53.75,Medium Opportunity
1eb9c6a3-a736-4d29-9a56-af1271a41438,26.0,Low Opportunity
77dc26b3-5047-4afb-9488-b6a2993cea5f,90.0,High Opportunity
b7152508-fe39-4e6e-9202-07a992511740,47.5,Low Opportunity
d37b86f7-f9e7-4cd4-ae8c-b0b133bb4f1c,79.75,High Opportunity
83050095-ba49-4c62-b0be-030af78bdf43,59.5,Medium Opportunity
57d6fdf8-df3d-46d8-87e2-b59acc658c73,90.0,High Opportunity
15c3644b-337f-439c-8405-56097a6c219a,57.75,Medium Opportunity
60d51418-e752-4e32-9453-585f10298665,77.75,High Opportunity
a1d00f6f-9c75-4f3c-bcc6-a50eb3a4a485,17.75,Low Opportunity
7a043799-89e7-407f-b1f1-79c2c5887672,26.25,Low Opportunity
d92aa0c2-ba5d-4336-89c6-e62ec5354271,95.0,High Opportunity
714500b6-4baa-4390-946e-d0a27816df0b,43.75,Low Opportunity
3347ac27-15d6-4d71-a793-a680e448315c,84.25,High Opportunity
632a0e42-d7b2-458c-861b-eea0351176a9,13.0,Low Opportunity
f2231d0a-c5f3-41ff-9089-2b3ce3335919,84.5,High Opportunity
9049ed06-9895-4fd7-935d-2aa2674f5a80,51.5,Medium Opportunity
7db5d27a-331a-4292-afa4-c8b67171fa2e,70.75,Medium Opportunity
7131a25f-3c04-476f-b85e-4be5f291f639,25.75,Low Opportunity
13f454d2-6cf5-4b5c-a656-1dbb13e99c5a,27.5,Low Opportunity
a0e2f1b7-8e13-4a9b-bb9e-5bd0d67f25d2,60.5,Medium Opportunity
58a3dd02-2471-4bb3-a76e-8550065cebf9,39.0,Low Opportunity
12cf19ac-dc05-4cef-9ed4-06dced26a65d,31.75,Low Opportunity
319b560d-0e2b-4e0f-a54a-2c2a6cc37c5e,60.5,Medium Opportunity
5d2c408e-8abb-4bd9-8624-74bc73fbaa81,25.25,Low Opportunity
24ed35f1-2fc3-47ff-b1ae-4a09246d3857,92.5,High Opportunity
0fae3d92-3d3f-42a1-b97b-35b41db30145,60.0,Medium Opportunity
6090759f-a8a0-424a-91b2-a555a0919f25,96.5,High Opportunity
e93f14a0-df11-4ed4-b7c6-e9befe7792dc,95.0,High Opportunity
bf745adf-10ae-4a13-bf05-5ebc3a85b94a,100.0,High Opportunity
0aeafee2-31fa-4909-959c-84ecd013dbdf,100.0,High Opportunity
6452cf61-b34d-4f0b-8512-bb5b05f63281,12.0,Low Opportunity
afe117f7-285e-458e-bc95-a9827cd6287f,69.5,Medium Opportunity
12d8a084-8e7d-4512-a73c-0d05ba89c3d5,30.5,Low Opportunity
eac3efd8-f6a8-4a4b-9d76-16a8f12e4d57,12.5,Low Opportunity
272698c0-736f-4879-8b55-595b75d48c7d,69.75,Medium Opportunity
8ea0cb12-2f1a-4c38-9b8b-18d0e6752166,82.75,High Opportunity
d459ce70-a65b-4dd1-803c-c812ebdcfee1,54.0,Medium Opportunity
f93e0db7-37d6-4497-99a9-78b794399c0f,41.5,Low Opportunity
8c6a332f-0972-4b60-b959-7493bdb1d78b,92.25,High Opportunity
3fe4e123-e650-4a92-b8b4-b259e5452257,65.0,Medium Opportunity
b13ddc03-bdae-4b9f-8eab-0825f1f3e7b0,95.0,High Opportunity
c026bd21-56e4-4519-860e-b0aba0e367a0,26.25,Low Opportunity
75b79d66-24fd-433f-a774-7705f2b07c84,90.0,High Opportunity
877b1249-687b-4ceb-aea8-3f3ae0bc2465,13.0,Low Opportunity
d4d2bb2a-0699-409f-827c-6647003a9550,90.0,High Opportunity
055ea645-7899-4155-a58f-1888fda41c94,52.5,Medium Opportunity
655605b6-c97a-4ebf-a68a-70ef179d111c,84.5,High Opportunity
a2f08265-43a7-4479-8ff5-39111e44670f,90.0,High Opportunity
a4e2f48e-3e95-4cc9-a924-f5432806e4ab,95.0,High Opportunity
9a691d4f-40d3-4d0a-bb44-8df38144d411,100.0,High Opportunity
7ed87af4-4718-4497-954a-0017812b899b,20.75,Low Opportunity
76748826-579b-4e69-8e0b-35078758542f,56.5,Medium Opportunity
70f5bfdc-cf50-4336-967f-5c2cda9242ea,100.0,High Opportunity
3686d85e-21fb-4536-9773-5a7068b04670,96.5,High Opportunity
0232f1c6-529e-4815-8e4b-b2f570934496,100.0,High Opportunity
ccbe44a0-4c07-4464-aeff-54f01db8c8db,68.75,Medium Opportunity
a444e541-5e7d-4b14-a32c-a087c768577f,31.25,Low Opportunity
689130e6-11a4-4c7b-80ed-054d33eb7213,26.25,Low Opportunity
3f5ed824-e574-4841-841a-824350112a19,39.5,Low Opportunity
348932ee-3eba-4334-afb9-9e237b8660ca,57.5,Medium Opportunity
2a9b6051-1ee3-4266-aecc-1ba72b3f2e4d,65.0,Medium Opportunity
584bcd7e-2b7f-479e-9f2c-3b0263095862,10.0,Low Opportunity
d5e6c89a-caa8-4aad-a140-05bb4c40c3e3,95.0,High Opportunity
59576617-9ec2-477a-a709-73e38a93cd69,88.25,High Opportunity
8aa65664-0c8e-44de-b7f7-2f44efb103a9,52.75,Medium Opportunity
ced1a182-6e3a-4c0d-a177-8d628b64cc79,84.75,High Opportunity
85ae8340-e4da-485a-9e0f-590fe0b25a01,85.0,High Opportunity
25432488-9389-464c-90fb-e406d394aad9,25.75,Low Opportunity
3b389605-9fe1-43be-9644-cfb9db03383f,91.0,High Opportunity
0ba765d9-c7e1-4362-ae83-aed119daab00,100.0,High Opportunity
35b0d665-b3f1-4b84-b75a-97aaf50aee16,81.25,High Opportunity
793393d3-27da-47d8-97ea-076ec83e3d00,52.5,Medium Opportunity
0394162f-d0ce-463b-98e9-7ec11d952307,84.25,High Opportunity
70d54cc5-0343-4edf-a232-62cf0b4e2a66,25.25,Low Opportunity
e23382e6-1232-4320-b32e-a20d07dde63b,50.25,Medium Opportunity
04a66411-a2c8-49f0-8845-d2e2a00ac9ef,40.75,Low Opportunity
2f82f2ef-a308-4130-9272-0227007680fc,14.0,Low Opportunity
32a3459a-aed4-4203-a267-535bf425e32f,88.75,High Opportunity
75bc641d-121e-4818-af9c-e1f6a718f8f7,59.25,Medium Opportunity
086cd9d8-45cf-4628-89f8-e25ebffe3b6a,87.0,High Opportunity
570eb89b-99c3-4e4a-83e3-bd9181bce309,19.5,Low Opportunity
2a5e53e2-9929-4d5a-9bab-11e3a4614d60,44.5,Low Opportunity
a2b13cfd-ac3b-46b8-b377-20d22e27f2a1,96.25,High Opportunity
2663b374-80f3-41b1-bee7-2c3dba3622e8,95.0,High Opportunity
e6c51ec0-a364-4e08-9825-082889982286,26.75,Low Opportunity
43dd49fe-3993-4dfb-bd1e-5ba006b89959,19.25,Low Opportunity
8fe83647-5d7c-445f-bfb6-cb045ca71158,83.75,High Opportunity
1f413667-e537-4a29-9a37-8f514f14cbbc,13.0,Low Opportunity
28583afc-2513-4c03-81ef-66a6123cc741,57.0,Medium Opportunity
8b9707fc-72f4-4171-8c04-59a8fced1979,37.5,Low Opportunity
48e676ec-ee1a-40f9-b88e-a64ffb7befcb,86.25,High Opportunity
936487f1-f196-46b7-b9e0-54d14f0f5125,100.0,High Opportunity
71499e64-1eb5-42ed-9d22-14552f60c367,65.0,Medium Opportunity
8e926012-35a2-493e-ade4-fd733171b5d0,56.0,Medium Opportunity
efaa4430-bb5d-4613-a862-ec26fb9f03dc,95.0,High Opportunity
3f6d748f-47f5-4c3e-ac1e-4a595bad8068,100.0,High Opportunity
3a084911-46a1-47c8-b4fd-5298f39d467b,24.5,Low Opportunity
35099b8c-a8ab-4334-8ced-a50231c3c649,20.5,Low Opportunity
e1f3c749-e3ab-44f0-b395-afa224f645a5,12.0,Low Opportunity
44fbbf40-fae6-4c37-aeeb-153f23d141ad,100.0,High Opportunity
9176b3d6-491b-4e28-a862-6f576b8aed1f,18.0,Low Opportunity
c2d0b662-3caf-401c-8250-482be151d4c3,100.0,High Opportunity
664b6651-7924-4943-b916-728190e6cf5f,95.0,High Opportunity
53bc056e-5e42-43ab-ba7e-31704b260f34,51.0,Medium Opportunity
e3e52ec1-7e2a-4466-9f26-1017cd122394,78.0,High Opportunity
b371d9c5-e5e0-4072-a23f-4fbe32d2a672,26.0,Low Opportunity
3a67b5c0-a623-49bf-ad61-6a8bf83b238d,95.0,High Opportunity
dc0765e0-f10c-4e5e-a658-7cf132e9f7d7,95.0,High Opportunity
99b00f34-516d-47f9-a572-75187305436f,90.25,High Opportunity
64b8bc71-120d-499c-855e-c5bf5d0adfb8,95.0,High Opportunity
c723a9df-4d87-4ea4-ba28-1b6c29168567,90.0,High Opportunity
142d0cef-4395-499b-8e0c-54153165f509,90.0,High Opportunity
743edb77-77e7-469e-8477-7c1d263a9009,54.0,Medium Opportunity
da2303ba-5c9f-4239-a02f-845237324a1c,10.5,Low Opportunity
b95548d2-4739-492b-a48d-602278340469,95.0,High Opportunity
c818b539-0f86-4b1a-ab2d-2dcd6026999e,25.75,Low Opportunity
a81eaf09-60c3-47c6-894f-4ee5b5799708,84.25,High Opportunity
852c530f-07f2-4c94-8178-ddc8cff0e467,57.0,Medium Opportunity
b1d9e879-9fe3-4e1d-aecf-6c566f0f31cb,85.25,High Opportunity
acbb21f0-9450-4b8f-a311-62a71607c63e,57.5,Medium Opportunity
e4591769-bb1c-4b46-ae0a-bb64ff3842fb,19.25,Low Opportunity
144c44d9-0d0f-488b-abb1-74e86807f815,65.0,Medium Opportunity
3550ceb5-5402-4f22-9f54-b2614a9b224c,26.25,Low Opportunity
68738ab8-7a2d-4a5f-96e8-ec62f2cc2ad1,95.0,High Opportunity
e9b196c7-6d6f-487a-a53f-7a5bdf730b9b,64.75,Medium Opportunity
63886958-721e-4d67-ade0-0955efe2ca15,82.5,High Opportunity
9199d748-602b-4a18-ae9b-b27a55ed0d5a,67.75,Medium Opportunity
e49ae4f2-e463-4602-96df-3c5fcfca3db3,100.0,High Opportunity
5cdabbb8-ad0a-4a9d-a7fa-966a0a4af401,90.0,High Opportunity
d0ce4e31-4a8e-446e-8648-79703f33d062,100.0,High Opportunity
92a9c7ef-c93a-47cd-ba70-315bb8d6b6df,50.75,Medium Opportunity
730caf67-d363-43e0-b28e-980aabc77943,90.0,High Opportunity
3a45a5c6-491e-4c32-9a56-301ae70d91d6,50.75,Medium Opportunity
1dfac60d-45e8-40e1-b755-3148a264c369,46.25,Low Opportunity
18df64af-4de6-4521-b864-6ccba9ebdd03,90.0,High Opportunity
2f23ef31-6c32-468d-92a4-faaff782a327,90.0,High Opportunity
785db90a-d0b5-4ba5-b371-c650fcde7677,71.75,Medium Opportunity
f0c4829d-f54a-4546-b113-1c0a7b04df00,19.25,Low Opportunity
a245bb73-fce3-484d-a434-ab7a7c372b88,47.5,Low Opportunity
5b91adb8-e39a-412b-830e-1c44f5bb8493,60.0,Medium Opportunity
a08544b6-4336-4208-bf77-d3822250c86a,50.25,Medium Opportunity
df19223b-922f-4532-8b62-37ff2f9feb61,28.5,Low Opportunity
d522a0aa-6164-4611-92be-6375cc6c1b12,26.5,Low Opportunity
53313083-fe16-4f98-aae9-ad995dbd760a,33.5,Low Opportunity
3f43e84a-a51c-4cc8-b8b7-7a0dd2b8b23f,45.75,Low Opportunity
dddde7e6-5acb-4b65-adb8-7b49eb51252a,45.25,Low Opportunity
6b433404-e96f-45ba-80f3-3101c4a5d884,26.5,Low Opportunity
a8642179-82ff-477f-b2cb-d00374a04819,52.25,Medium Opportunity
94c4a9da-172b-4a4f-a266-7d33db105254,90.0,High Opportunity
f35dfbff-3cf8-47d0-a3bb-9e232ae09165,84.75,High Opportunity
ac799da1-6bd1-482d-8476-db8505ca7f77,100.0,High Opportunity
c7757cbb-4f37-4857-a8ed-910fe6dda9b8,17.5,Low Opportunity
57accf05-9129-41e3-b23c-68f8e1607ae9,52.5,Medium Opportunity
08947bbd-e86c-4b59-93fb-3ef7cedfa781,26.0,Low Opportunity
8745e88d-75e5-4d76-8efd-95bd5328bdd3,21.0,Low Opportunity
d56b3f49-db15-40e7-b04d-eb235b78e400,100.0,High Opportunity
f5f87e5d-7bd5-40e9-876b-ce4c18b2d23d,100.0,High Opportunity
ced78b51-0f8c-48ff-9b70-9344918d0494,58.75,Medium Opportunity
83186ed9-360a-482e-9c45-25a6ec419a31,95.0,High Opportunity
be5d3254-47b2-4cd9-8701-a4a58a7251a5,90.0,High Opportunity
6007a42e-fc91-4e35-9c29-a48f44a402d9,21.5,Low Opportunity
343b779d-648e-463c-9c09-639c70ea0049,90.75,High Opportunity
c6469ba1-b3da-48c7-b17d-5f814df36a8b,95.0,High Opportunity
5e4251fe-e5fd-47f5-9ffb-c6b9bc5a04c6,85.75,High Opportunity
23eb82db-a95a-4b14-86d0-0478b1fc31ff,44.25,Low Opportunity
723294c3-5710-4135-b088-c010a7ad6708,64.25,Medium Opportunity
39c14ca2-c5bf-4ad1-80b7-d1b737eb7a20,90.0,High Opportunity
87dca789-3f8e-463d-a150-05974801e5ec,85.25,High Opportunity
72abdaa6-90a9-4f76-8206-0f838a52fb7b,11.5,Low Opportunity
d35576e2-be61-4ca4-a045-a4e004e4d96f,100.0,High Opportunity
ef89dce6-dd9f-4a83-8a91-fa6df2ae0e8e,55.75,Medium Opportunity
bfc49133-1115-4052-8b2b-e157e662f015,79.5,High Opportunity
a1b52a6a-bc5c-406d-9b1b-6834922dc7a2,25.0,Low Opportunity
05a669d8-a351-40e5-b098-5560e9e908b3,95.0,High Opportunity
c7823b86-9c5c-429b-ace7-5d95cdcfad3b,11.75,Low Opportunity
4aa41823-010c-4dc7-a727-8d7a2d1b5a3d,91.5,High Opportunity
660226f4-9125-45bd-8a01-bd111b0cd036,100.0,High Opportunity
80109a07-3a7e-4174-b7c3-70c4ed30f037,85.0,High Opportunity
556e5984-1c58-415a-851d-6627a39ce991,96.75,High Opportunity
de9f72fb-ed3b-4d09-82f9-c0da2a4f8901,90.0,High Opportunity
926016bb-7da0-4b07-ac36-06af1b186a04,12.5,Low Opportunity
50204554-0d30-4d6c-b888-0dc324f9eda8,18.25,Low Opportunity
c34669cb-d3b5-496a-8d84-ff6f03c6bbd5,88.25,High Opportunity
350e489b-ba69-453e-81a9-5979f89a4662,45.75,Low Opportunity
3ea0602f-f62b-45f7-8bdf-4713412aa780,13.0,Low Opportunity
c483c680-e251-46e6-b3f4-e5f80d4a5b5d,90.0,High Opportunity
5b4770dd-f621-425d-b90d-495520381100,69.5,Medium Opportunity
a09bb4d2-3849-4872-a1d8-e9767defeb3a,41.0,Low Opportunity
bdde90ef-52db-4f4e-8af8-d85bc881b4c8,20.0,Low Opportunity
d996f12f-38da-4b26-a86e-efed7722ec91,84.75,High Opportunity
e3ff48d9-badf-4390-bebd-5b922bedb3ee,23.75,Low Opportunity
c89194f3-ed3d-44b9-9c3f-8040308b20a4,78.5,High Opportunity
50411bf3-1f7e-4d4f-a10b-74f0776d290c,90.0,High Opportunity
fb59078c-64a0-4170-8a0d-6334e13745b5,100.0,High Opportunity
f151092f-2781-4fd0-9ad2-2002a5cdef8b,51.25,Medium Opportunity
fcd6bdff-2994-44ed-a532-8f6622e8b348,62.75,Medium Opportunity
3954e74d-340a-4cc5-86ed-9de5e3e86140,54.5,Medium Opportunity
1bfb71f0-34af-4857-bcfe-84d12e0886f8,75.0,High Opportunity
5bc7ec2e-77c5-44ef-9139-b01194b7190a,12.0,Low Opportunity
b705b794-eab0-4efb-bc4b-7201f443f943,69.0,Medium Opportunity
b6ae9659-2961-414a-95d2-0e7e6dce0a22,84.75,High Opportunity
6ec27b70-aee9-4319-b6a3-05a3d52f479f,90.0,High Opportunity
34d1a987-fd4d-4ed4-8889-dfd94bde77a8,100.0,High Opportunity
32197ccf-3af0-4dce-8f40-0c2005ae155b,90.0,High Opportunity
bef0185b-bd1c-402d-859f-baffa3ebbb0e,26.25,Low Opportunity
58a86e31-4ae2-4456-815d-b36c149b2e78,95.0,High Opportunity
d84e9b7f-30e6-4136-9897-424bf3df75fc,70.5,Medium Opportunity
2e9718e8-92f0-4d76-a85e-23f865909e8d,90.0,High Opportunity
6c471840-c17a-4018-b663-1481f2560782,70.0,Medium Opportunity
bb5e4dd6-ba37-422f-9563-3dfaff6589f6,19.5,Low Opportunity
2bbe8dc6-8121-4f32-8b28-c754fed7714f,84.25,High Opportunity
4211695d-a54c-42f1-91d8-28494681195a,92.75,High Opportunity
6965179a-04ac-4331-a060-7fd82f326250,95.0,High Opportunity
95a21363-35cc-43e3-802d-7fc7585cbdd2,85.25,High Opportunity
65e58190-0db2-440e-96fc-61a58aaa00bd,25.25,Low Opportunity
eeabddcb-d411-4e22-95f0-8a30892adead,12.25,Low Opportunity
c66fa0a3-9771-4938-9da8-2ac2f6bd9199,52.75,Medium Opportunity
f0530c59-031e-4d3e-80bc-07cfb05dde2e,19.75,Low Opportunity
430cf29f-dbab-4d85-b03b-77074b3b3811,52.25,Medium Opportunity
e2a05ced-c37d-4bac-bd90-6f2963a797b4,18.5,Low Opportunity
46bb05a5-b4a7-4dc8-990a-d05e14a0077b,52.25,Medium Opportunity
bef961bc-df76-49db-b7c7-86ac3dbdb3af,78.0,High Opportunity
40217c04-5bc1-4568-aa44-5d5ffa456e0c,84.75,High Opportunity
9b9b81a7-b715-4418-9147-120f6fd6c854,26.25,Low Opportunity
8579a700-8433-402b-af8e-573f6a239c9b,100.0,High Opportunity
65400c63-8d14-471f-9ed5-24a95337277a,84.5,High Opportunity
7234704d-2068-49ed-8fac-7e62971a2f59,100.0,High Opportunity
7d5b7144-4f57-4e03-b52a-7ada7442ae0c,53.25,Medium Opportunity
6661078f-c717-4156-a8e9-945333604c58,90.0,High Opportunity
4600c3db-3f81-43bc-9348-1dd17d61b4db,100.0,High Opportunity
da7bb938-6fab-4a13-bafb-59fd7d0a4ad2,100.0,High Opportunity
f6c0c9b6-3045-453a-9d52-97d453ba9bef,90.0,High Opportunity
22b00da5-c2d0-4ed1-a59d-3026bdb28a96,65.0,Medium Opportunity
0c98c390-3b1b-43b6-8626-f99501165a4d,95.0,High Opportunity
afb1cb63-fc81-48bc-860a-5eef69834fd1,83.75,High Opportunity
9389cd44-e60e-4fc8-a35c-1f3c59acf505,82.5,High Opportunity
ff1a5eef-b274-4bc8-8eb2-20b38740c039,45.75,Low Opportunity
93d7ae04-dd93-4c04-b1c1-633f582671ce,64.75,Medium Opportunity
5ca87fa4-f20b-4f8f-893f-3b582a5ccd36,95.0,High Opportunity
b180e6db-3a11-40fc-8fcd-b74edc0e2b27,33.25,Low Opportunity
375dc2cb-b70b-4b42-8cee-b9f928712917,46.0,Low Opportunity
7ddd5954-d719-4992-b9df-b4afcd7294c8,59.75,Medium Opportunity
f8d4da5f-775e-4a27-8e2e-c547cf22cbbc,90.75,High Opportunity
de91ce5b-b32f-4c2d-8dbc-20ed9c1d64d9,52.5,Medium Opportunity
3b2e7d66-2ee0-4448-8d07-226294ee9bfb,26.25,Low Opportunity
759bfcb7-775d-4f5c-a422-747542e4493c,53.0,Medium Opportunity
bc48d831-7756-4989-b7db-b636b688bb2a,85.5,High Opportunity
7e286ae9-ae86-43f8-8530-ea0efdf7bd9f,100.0,High Opportunity
44f77631-218a-4111-8d34-66450f6a30a9,17.5,Low Opportunity
bb5fbd2a-fe51-431a-b6bb-066ff77c4f7b,20.5,Low Opportunity
d9eff94f-6581-4cc5-bf70-d722fc684f38,90.0,High Opportunity
70307176-5ef5-4f63-8d8e-1abfe190557b,22.5,Low Opportunity
3b5c63e5-2467-4f1b-8118-034d81ccf06c,19.75,Low Opportunity
5aadd7f8-8a99-40da-a862-21bb7e5e0131,78.75,High Opportunity
aa7b2589-1095-4454-aa24-b215e03b38a3,100.0,High Opportunity
402a41b8-89fc-46af-ba97-6c5901cfc867,10.0,Low Opportunity
3ec33e8a-0402-4f46-8ed0-414033688ac7,78.25,High Opportunity
ae8f5a05-fa15-457f-8676-8149669ff956,100.0,High Opportunity
5ae46f93-d803-4b45-bb66-8b63175c7279,79.75,High Opportunity
f9ae60da-a443-44be-a091-7207ad796ca7,78.0,High Opportunity
b1616fba-3f82-4ed7-bd72-45664098667d,85.0,High Opportunity
16c1eb6b-c158-4fbf-b7a8-00ef728b253c,25.75,Low Opportunity
e50fb317-e040-43f1-8fe8-3fc40f8d6ba7,85.0,High Opportunity
de194a7f-475c-45d1-91aa-ab856977a52b,56.5,Medium Opportunity
b08e69f8-ccde-460d-815d-4750ad5bebbc,85.25,High Opportunity
34bb662d-1818-4a3e-b62f-8c21a004d82e,95.0,High Opportunity
4cd58f75-4f97-4ab4-a4df-8d9148829ed3,54.0,Medium Opportunity
23b1f829-97c0-434b-9af9-c29e89787392,92.5,High Opportunity
28d0112f-e43b-465c-a252-1cf407fb3104,34.25,Low Opportunity
48bf75ee-98ba-47af-9bb5-e6919f80fcc8,91.5,High Opportunity
3b434ea3-ec99-4514-973a-c35216f30d15,17.25,Low Opportunity
c467c414-2f00-4010-a83f-7af113cff1f5,12.5,Low Opportunity
03ebd3e4-b0fb-473f-86f9-4ecd64d06397,90.0,High Opportunity
c1150168-6b02-4c70-9e87-cb72ffd646f8,28.0,Low Opportunity
8c7ba7ad-b685-469c-926d-d458ba2e83d8,84.75,High Opportunity
3b5ab316-ccae-45f3-8822-3cace17bfbdd,18.5,Low Opportunity
492496ea-83f7-41d9-8880-db06d8f67fc8,42.25,Low Opportunity
6d19f758-cd45-4a19-8b00-a838f9aa403c,92.75,High Opportunity
669937c0-6ff3-43cd-a65b-1e18bb06aa67,14.5,Low Opportunity
5072108b-171b-4a00-a03b-0f4de053ba8a,84.5,High Opportunity
771cafc0-6759-4f32-b2ac-cd1f972a5f55,100.0,High Opportunity
34e88de3-903f-4047-8856-4f6922a2e26e,27.25,Low Opportunity
eff42352-7862-4b16-8cf8-013064956db0,22.0,Low Opportunity
c70df8df-3b0f-472c-ae0e-933104041a35,83.0,High Opportunity
e96a2cc4-8d9c-401d-a1a4-20e366a70951,26.0,Low Opportunity
ed96fda4-8fe8-4585-a8ee-cffe83159c11,49.25,Low Opportunity
d280a328-a033-4235-bffe-f16c2059eb68,32.5,Low Opportunity
5c6ea79a-20d4-431d-8b29-d82a7eb316f2,100.0,High Opportunity
192aa9ba-9722-4144-844c-0ef4c69b34cb,63.5,Medium Opportunity
a1f9a69d-bd75-4e94-9f58-50ce1dcf0d6d,91.25,High Opportunity
c20230ed-6006-4458-b17b-bf7fda97839b,89.25,High Opportunity
7ab9d555-baa4-4429-b865-3b8d52715367,24.25,Low Opportunity
eeacf02d-dc48-48ba-abd2-7ae75f9ea513,86.5,High Opportunity
580fa8f6-c9b2-4f52-8213-93f4566daf50,64.5,Medium Opportunity
624f5a51-abb4-4a31-bc9b-e9c5edd856cc,33.25,Low Opportunity
9ccd31a4-9865-4655-ae85-59e56c0030b0,52.5,Medium Opportunity
b9d9b30b-dfe7-45aa-bbb5-76e7cf84256a,90.0,High Opportunity
aefe202c-c8e0-4fe1-834f-f39b10037805,100.0,High Opportunity
d9bf4fa5-4378-41bf-ba0c-3c77693266aa,13.0,Low Opportunity
60728d6b-83d6-495f-b238-95fa382b150a,14.25,Low Opportunity
bae5bd6d-941c-4e20-9707-89c40a034dfc,57.5,Medium Opportunity
75fed024-34cf-49bb-acb3-0654f105fa80,95.0,High Opportunity
457ff2b3-8ce0-4c1f-a681-1e39642b16f5,63.75,Medium Opportunity
6de14b4f-6a91-4e05-82b1-01e13978cfa4,49.25,Low Opportunity
9fdf4050-93c8-4c77-b146-8d2132605397,86.5,High Opportunity
3d06ee35-f839-47b2-be8c-1896ff65ba02,87.5,High Opportunity
de7c9669-d4c0-4210-b334-3bb26551e403,85.5,High Opportunity
6059113a-8163-437d-a7f6-5486924d739d,53.25,Medium Opportunity
5f7d3a6e-9037-42c3-b75e-2f5bb41c1952,54.0,Medium Opportunity
e71a1389-2335-47ab-b9ce-3bc30252b592,58.0,Medium Opportunity
180b718f-254e-4f1c-b0e2-98dffa803f04,90.0,High Opportunity
29177076-87d1-4f29-b8f5-6c60c6dad685,53.25,Medium Opportunity
77bd03b0-3b64-4f76-873e-2c8aee98844d,59.75,Medium Opportunity
268c5cd8-2a54-4eef-8701-3c2fef9761ae,26.5,Low Opportunity
498b0c94-0815-40dc-b34e-2e15389df491,90.0,High Opportunity
0876db32-09d5-4d25-a85a-33337a49bd4c,84.0,High Opportunity
e6d59d7a-aca2-4fa7-8315-c62b79ffd0f7,85.75,High Opportunity
f8259077-3645-4038-930c-a7753da96364,70.0,Medium Opportunity
881f87f8-5108-46c3-9122-2351c85fd614,86.0,High Opportunity
76207427-2934-48ac-b9d2-6540b30e7949,88.25,High Opportunity
b956f6a4-a15d-4595-9d49-a805edc52a93,85.0,High Opportunity
6342c371-7001-4b1a-94ca-28690aedd855,28.25,Low Opportunity
5eb8c0bf-fe87-4965-91b5-05e8aee2a84e,72.5,Medium Opportunity
491bb756-929b-4455-a255-a3e962dd7e6a,29.5,Low Opportunity
64a8d4a2-7db8-428b-823b-7b2401156909,18.75,Low Opportunity
6aacaa3f-d1f9-493c-ae2e-f8a522811f17,85.75,High Opportunity
5c942319-5af3-4cc5-bb3c-e327ec4e25d5,10.0,Low Opportunity
1b32f85e-4641-43db-8b08-8efbd49deeac,100.0,High Opportunity
d9bf6373-d0dc-4245-8d55-9553b2946fe4,39.5,Low Opportunity
662be11e-3a9a-4eb4-911d-0390cc66db64,11.0,Low Opportunity
5b2b45e4-ccda-4c53-b303-0bc3161f5282,95.0,High Opportunity
21b83071-20fc-47f3-9cdb-fe72a338133a,40.75,Low Opportunity
b9bee345-9ad1-4138-b03b-217c0f601276,73.5,Medium Opportunity
b593c6a4-6187-478a-9d29-647929d3d3f9,54.0,Medium Opportunity
005419ee-e9eb-4da3-a04f-7f9e9b82f39f,52.5,Medium Opportunity
77afc06b-a547-481a-8a20-43f472a91182,19.0,Low Opportunity
7f7ae4e8-83b8-4267-9524-7185e41e4b23,55.5,Medium Opportunity
9ac48ff6-127b-41b9-b6be-e469c4556844,46.25,Low Opportunity
d8e6b109-219d-47cd-a903-b99b79c91d2f,31.5,Low Opportunity
88b2e408-c74e-4e96-8007-0ccd583362b1,19.0,Low Opportunity
e6df7e38-6629-4e10-9f2d-209547eb05e7,51.25,Medium Opportunity
04e99110-490b-4b7c-995a-74d84e7fd5f5,96.75,High Opportunity
3d6df5a8-3554-45cf-8fb8-2865967bbbd9,44.5,Low Opportunity
6c601482-ce64-4d69-979a-b6661d5ca0b8,25.0,Low Opportunity
a6534d27-f5fb-495a-b410-b36c73952a33,100.0,High Opportunity
